user_id,item_id,rating
1881,31856,3
1605,33152,4
716,3806,4
1829,16029,3
1305,20375,3
1515,1163,4
1561,32954,3
491,8030,2
678,33470,4
709,1103,2
1185,34109,2
1806,31719,4
133,34164,3
1698,4085,4
1009,32031,3
21,2809,3
698,34408,3
1443,34064,3
481,31777,4
2478,13667,3
2448,28035,5
535,3391,4
2549,29599,2
200,12998,1
160,33524,4
2557,31412,3
2529,31337,5
2161,34164,4
810,15520,5
338,3645,4
933,1120,4
1786,435,3
2627,30934,2
2570,11916,2
707,1327,5
338,22234,4
459,5571,3
1161,130,5
954,1767,5
2037,8474,3
1854,11309,4
1636,34039,3
2596,26928,3
1813,8927,5
2160,9474,3
1024,15663,4
1421,2907,3
524,26705,5
1338,7432,3
1034,60,4
1342,32256,4
2041,16150,5
1291,34103,4
2659,24817,2
254,28231,3
65,33162,5
1090,25985,3
1158,19016,4
244,32719,3
507,29137,3
88,118,3
2292,8571,5
2136,29209,3
2140,32885,3
2338,4005,1
1246,15506,1
1715,33567,1
1195,29734,3
2647,23415,5
2662,148,5
1752,29270,4
819,33133,3
1464,26516,4
1698,2571,4
148,28231,3
1034,31719,4
718,8199,4
495,20307,3
2141,6592,5
2343,28881,4
1413,13779,3
1102,2164,4
1963,29405,5
1519,8487,3
1033,25621,4
1456,30847,4
2328,24398,5
2664,44,4
2109,33843,2
1409,21117,3
1313,4855,4
593,16796,5
1591,33953,5
2582,8847,5
713,14444,2
2487,32357,3
1278,13092,5
2440,8480,3
1741,2307,3
1517,9919,2
2151,13264,5
2405,18380,4
242,33522,3
520,8365,2
1417,33106,5
2087,431,4
1830,5403,4
1710,4152,4
803,34301,2
2059,10405,4
709,19367,4
1268,8332,3
954,1621,3
640,1962,3
1915,25712,3
1024,18116,3
1836,20546,5
761,31814,4
365,12653,4
661,26910,3
2112,28327,5
1981,7300,4
1357,33493,3
1844,9698,3
1909,880,3
2463,7244,1
2253,18784,3
466,15318,3
2239,20933,5
671,6264,4
528,33046,3
2489,1880,3
2649,29003,5
1668,22639,3
1777,10616,5
877,7075,5
1699,13119,5
451,34633,5
29,32031,4
2457,472,2
1015,32072,4
2062,822,4
656,1229,4
954,1262,4
1325,29379,4
734,15214,4
2718,8266,5
365,34075,5
1105,3056,4
969,7285,3
1152,112,4
1727,31483,3
1288,941,4
200,4528,5
2590,28400,3
501,29243,5
801,6796,3
686,30792,5
420,22982,4
354,30792,5
821,32463,4
507,2521,4
1593,27824,4
1070,34027,4
1208,4848,2
813,4091,4
1874,7526,3
1407,33315,4
2497,23001,3
1758,4086,5
2072,3461,3
2021,8080,2
1976,32926,4
2566,13715,5
1873,1767,4
2689,15086,4
2164,4066,3
1590,3633,5
148,15350,5
9,32726,3
2568,29516,3
749,8312,4
2715,32917,4
1963,21740,4
897,17105,3
1018,33124,4
2532,18008,3
1094,6155,4
926,32987,5
2136,30847,5
2689,33670,2
296,33859,3
2529,9071,5
1248,32300,4
1208,7158,2
2596,15146,4
1930,22975,3
2223,19685,3
2430,57,4
1470,27863,4
1929,24504,2
166,13309,4
2111,3947,3
610,138,5
2218,11589,4
2212,24603,2
681,34364,2
2156,23415,4
2279,30897,3
1268,956,3
1094,15505,5
1542,30322,5
2650,30017,2
2259,2751,4
723,90,5
1052,3633,4
702,25830,3
1567,24376,4
1325,16574,5
1385,13394,4
735,32075,4
622,15552,5
2662,16196,4
65,15435,4
1781,785,5
1830,16,5
1172,696,5
444,33447,2
355,4301,4
600,1147,2
2656,19271,3
1945,29915,4
1637,12293,3
2654,29004,4
1854,33775,4
2279,32763,3
2350,9225,4
1479,20728,4
2164,16785,4
2017,6342,5
507,6988,4
1378,34883,3
1421,32094,4
2688,31595,4
2106,14281,5
761,20976,3
2573,34577,5
2650,2511,4
1325,8301,4
72,33255,4
1084,32899,4
1824,3620,3
1400,3159,5
2434,28734,4
2381,32741,5
2434,6534,1
2416,25653,4
2490,31720,4
1034,2242,3
1976,28612,3
2172,15267,1
1899,11775,4
1364,29506,5
1419,33021,5
858,8727,5
1752,20685,4
1757,29612,5
102,34393,3
1221,21260,5
1287,23069,3
2433,4930,3
698,31531,3
1844,19951,4
2634,12996,3
651,7160,5
2352,16083,3
2267,17323,4
2213,31467,3
173,6512,4
1697,11872,4
2570,5181,4
263,9814,3
2689,16837,3
2485,5903,3
2513,9409,4
549,26017,4
1392,33128,2
687,1202,5
1062,12777,5
1632,26925,4
1938,15563,3
1208,17372,3
2678,2188,3
1858,14457,5
1715,2940,3
1192,33203,1
1451,19493,3
459,28033,5
1193,30380,3
1174,3819,2
2128,33323,4
1707,28999,4
1421,12119,4
2474,2062,3
205,31326,2
37,33671,2
1639,20583,1
1268,33429,3
933,32456,5
1997,6877,4
2225,3497,3
2500,8480,4
338,20911,3
834,25402,5
1534,31031,3
1709,2936,4
662,10405,4
1339,33008,4
1052,7572,4
824,27725,5
660,8427,3
801,24,3
958,8723,3
581,32729,4
1417,20506,3
754,8119,3
2639,24925,3
601,1449,5
2370,21152,4
1854,17463,4
132,2059,4
2624,33429,3
1370,31937,4
1119,34077,4
169,33106,4
1174,28231,2
593,16549,3
2560,20264,3
1228,16552,4
1743,11499,1
1862,18388,3
140,33897,4
1109,31529,3
1844,1109,3
2074,32868,4
1396,29003,1
2164,4709,5
1158,5087,4
254,34545,3
2049,129,3
2498,15806,2
1824,14356,3
2109,8140,4
1647,2203,3
214,34071,2
467,33282,5
2478,5500,5
1637,28178,2
768,6088,3
2235,267,5
1393,31581,2
498,17224,5
327,22052,2
1965,19135,2
899,32784,3
1966,7529,3
1590,25684,4
1423,8572,4
286,2806,5
1889,5400,3
209,28459,5
1291,32832,4
942,34055,5
166,7499,4
510,26368,5
244,7755,3
588,34350,3
1450,12479,5
1945,10335,4
2258,16908,2
2150,33057,4
2345,21078,3
1972,31035,4
1259,7830,5
834,922,4
9,34751,3
746,4825,5
2689,30326,3
122,30207,2
2704,9133,3
1543,140,5
2710,32784,4
2164,5591,3
737,26511,3
2229,33606,4
2099,16291,4
2310,172,4
1663,23590,4
1928,34755,5
1451,32261,2
2614,29599,3
1412,31782,3
501,33503,5
1751,27237,5
1718,3242,4
793,20460,3
1932,24448,2
2459,31847,4
2562,2675,4
2201,14480,5
1432,31768,5
823,29270,5
914,18907,3
1513,33827,4
503,33503,4
872,31529,4
2087,12563,4
1834,34215,4
2516,2730,5
657,15553,3
2641,32991,2
2095,14188,5
2694,33157,4
1415,32272,5
1392,33597,5
1612,30953,4
2468,33547,3
1782,13394,4
1611,3189,5
341,32471,3
2151,1147,4
1632,17407,3
1788,14898,4
610,9084,3
2250,20057,1
1666,20125,4
2311,9758,4
2005,31356,5
2181,31841,4
737,1797,4
2141,5963,4
2199,19170,5
520,31016,2
2166,3888,4
1517,1813,3
1360,9392,4
2322,32907,4
199,33302,2
639,20262,5
1268,8491,3
2486,33315,3
1088,29601,3
1459,31538,4
1034,410,4
244,34092,3
2173,14764,3
1579,33350,4
884,10161,3
1897,21719,4
440,15040,4
1871,31790,3
1862,8800,3
1471,382,4
2618,26958,4
2648,11045,4
2456,34050,3
1505,34281,5
1333,13461,4
1608,22355,2
1804,24398,4
447,25554,4
1277,16792,3
1760,32823,2
1105,4767,3
970,33606,4
440,21981,4
2087,17851,2
277,14283,3
1632,29521,4
323,3,3
1359,24410,5
1579,1396,3
2397,13410,4
1278,9937,3
1268,33773,2
1093,33652,4
1696,2037,4
1464,12624,5
453,24080,4
1224,33134,4
2170,32456,3
2533,28098,3
909,5617,4
2717,32729,5
631,29428,2
1945,20023,4
1052,13446,3
2168,22982,4
453,29144,4
2715,8258,3
1914,33033,4
1790,24843,5
2596,20130,3
2334,33754,4
442,24655,3
1492,17742,5
654,13179,3
1792,466,3
1490,9659,5
2434,8581,5
1421,7491,3
573,19114,4
1374,17297,5
377,34715,2
81,33793,4
1823,33033,3
2081,31483,5
137,34382,4
1276,34536,4
1449,31110,4
189,32259,4
263,31515,3
2560,1158,4
419,32532,4
1646,9231,4
499,6427,4
2225,31068,2
1782,12158,4
277,28725,4
1889,17,5
2410,33057,4
913,33021,4
2106,1549,3
2120,6819,4
1966,9143,3
568,25554,3
243,31708,4
1865,24054,2
2602,22791,2
2033,2965,5
884,9088,3
200,24678,2
283,34041,5
1888,29587,4
1636,4244,3
1205,34456,2
1885,10164,4
1847,23463,2
1464,10605,4
1423,21222,4
2508,31790,4
1354,8643,5
2099,25,5
2136,27009,3
851,32047,3
1541,2,3
160,17062,4
1434,32471,5
2156,2608,4
1415,33057,5
2328,19493,4
155,31720,3
504,9409,2
1530,31814,3
342,2301,4
2293,7975,4
1852,34030,3
1091,13092,5
1739,8606,3
1129,21352,4
1517,11392,3
1792,6440,3
2069,15618,4
453,9292,4
1478,10457,4
1295,30916,3
618,32112,4
2076,9902,3
1005,11656,3
954,3744,4
1767,31007,5
519,26483,3
2223,28459,3
499,17559,2
2509,26584,5
1176,25563,4
914,8656,5
1510,21892,4
1339,20215,4
873,4522,3
1878,662,3
1692,9271,4
505,33644,4
277,71,3
1509,571,3
2649,7698,4
491,6833,3
527,32969,3
2049,9279,5
2638,8473,5
2061,29242,2
811,33130,3
263,2751,4
1468,14199,2
1831,8288,5
1995,24642,3
1486,10932,4
748,4402,5
1314,6877,3
1052,34871,2
2716,33106,4
2648,5449,5
34,23761,4
254,829,4
2054,32097,2
2434,27809,5
1965,28297,4
2151,15268,4
2205,7051,3
1071,33390,5
1611,26574,2
2253,1232,4
2482,33021,2
2536,10485,4
227,8658,3
2504,16481,3
858,201,4
1063,34071,2
511,8601,2
2076,21007,4
1852,27491,5
1541,138,5
1085,273,4
377,25168,3
1052,2271,4
628,922,5
1654,30212,5
1785,25551,3
2136,33498,3
1932,198,4
893,7531,3
1537,2965,4
2151,11207,3
599,16215,4
467,5512,5
1052,1058,3
2434,34536,1
958,28352,2
2297,5142,5
2055,32987,5
675,26501,2
1481,23683,4
2491,24080,5
339,15201,5
71,26511,3
1783,6878,4
1557,22987,5
666,9520,5
824,33236,4
645,19430,4
2326,15203,4
1905,24503,3
495,31603,3
1803,14990,4
2397,8160,1
2290,1095,5
2712,8800,4
1796,8757,4
1999,10570,4
812,11565,2
2145,32445,1
277,28035,5
2549,1342,4
1224,20264,4
1515,1182,3
2369,14512,5
2612,2334,4
747,32987,4
1897,25625,4
678,2470,4
2433,13124,3
2513,32052,5
2415,13470,4
908,31578,3
506,14445,4
2159,21739,2
2518,29700,5
2554,4846,3
2072,20945,3
1868,32731,2
1990,7677,3
2151,32243,5
1094,13534,4
1232,16115,3
1747,33445,3
1163,1150,4
1363,30526,4
2182,15618,2
2664,34261,3
1777,473,5
1478,26874,4
996,31680,4
1423,2755,4
822,31335,5
2548,15775,4
961,4314,3
2085,15970,3
173,7526,3
2151,5966,4
2077,11826,5
651,1226,5
774,2057,4
838,9216,3
1150,33454,5
2368,31364,4
2270,5400,5
1018,10331,5
377,6443,4
877,54,3
1024,33064,4
782,32993,4
527,12141,5
1471,2739,2
1632,26352,2
2267,7337,3
953,33235,1
2456,32015,3
1188,4481,3
191,7154,5
143,992,3
1804,28247,3
2293,31764,3
823,838,4
721,154,3
2490,25551,2
1313,505,4
1563,28065,4
1653,27638,4
2251,28785,4
1641,8641,5
526,98,4
1052,7447,3
2282,8831,5
2216,151,3
286,29593,4
1108,10206,5
1548,5531,4
1268,24512,3
148,5881,3
1689,6531,4
1295,32022,4
2689,33140,4
464,33429,3
2704,20934,5
883,13715,4
354,13092,5
2397,27492,2
2590,26088,3
1829,15621,4
1822,2037,3
2516,18775,4
1419,6875,4
884,5676,4
1042,15719,5
1142,13092,4
2246,1575,3
459,9392,2
2607,34047,3
1340,33773,3
1521,13558,5
1646,28459,5
1952,31745,3
798,25554,3
1047,32072,3
1464,6626,3
2183,25985,3
1835,32339,4
2570,23884,2
928,33033,5
1598,31467,4
1737,27765,4
808,4190,2
1614,28839,3
2394,31112,5
178,32099,4
1783,17799,3
1634,1685,4
1733,893,4
2554,8247,4
2095,18987,3
2256,369,4
2156,2244,4
2365,960,4
1417,6923,4
2267,27485,3
2556,29,4
2319,20235,4
1112,20215,5
2142,32961,5
811,137,4
2223,30265,5
2159,4598,4
481,27674,4
483,32465,3
880,26368,4
2149,32465,3
581,8365,3
1515,22765,5
2141,34318,5
956,20372,4
1549,31835,3
2232,32719,1
2109,11309,5
1044,136,5
1736,21372,3
914,33470,5
1034,4891,3
620,8509,3
2656,3529,3
2410,30347,4
2158,8276,5
2303,32025,3
2498,33187,4
1464,2846,3
1796,8604,2
953,25008,4
2293,33105,4
1390,515,4
680,31794,3
1955,27808,3
137,22670,3
1193,26669,3
597,27911,5
2624,32705,4
2330,4229,4
1413,10006,1
605,198,5
2109,29096,4
2634,33933,3
1889,27132,3
1738,32807,3
2531,26361,4
1339,13715,3
1587,33646,3
1456,33216,3
1460,32340,3
1516,1467,4
935,33416,4
227,1153,5
605,9878,4
565,32087,5
1700,33567,4
782,32990,4
2226,11061,3
2500,6436,3
1370,15304,5
2534,21148,3
501,20258,2
2151,32714,4
1291,20952,4
2309,4402,5
2136,1012,3
1147,24603,2
792,32865,3
1469,16266,3
443,5465,5
1816,32401,3
1543,1040,4
2213,8604,3
1583,6739,2
890,32338,3
1427,28233,4
1268,1127,2
2142,32969,4
2644,1,4
2564,4892,3
2028,32913,2
955,360,5
1897,28851,3
1153,9008,4
80,22872,5
1509,32112,5
1565,28459,5
1549,15506,1
2346,30695,2
2639,33503,5
777,5885,5
428,32518,4
2050,32807,4
726,4847,5
1024,32714,4
2079,27877,3
2706,31597,3
533,12468,4
2689,12745,4
748,30352,4
1225,4884,4
1937,33315,5
1995,7773,4
788,19027,4
2128,8258,4
1721,32961,4
2388,297,3
1427,893,4
1808,31750,3
1027,32279,2
2109,31887,5
2095,16215,4
2245,20634,4
2471,26922,3
798,26353,2
1515,3383,5
2292,1542,5
277,982,4
1697,6447,3
1509,23339,4
1205,1527,4
1935,32975,4
1830,11178,3
2274,30401,3
569,25014,2
1666,17968,4
1534,2104,3
2258,34243,3
2448,29612,5
134,34151,4
1138,1610,4
2626,2300,5
1208,21905,3
2449,31693,3
467,17976,4
1333,28539,5
160,18736,3
510,31792,3
528,3140,3
812,8487,3
727,19583,4
1219,5174,4
534,23900,3
2468,3853,4
1144,5172,4
1450,33773,2
2646,18882,3
1509,33592,4
2457,4350,5
2242,32582,5
1431,32990,4
1259,34536,2
277,12257,5
1990,32518,3
1294,16858,3
566,32112,4
1317,28659,3
1627,97,3
2072,13221,2
1901,11565,4
2159,7205,3
21,22639,3
2145,10488,4
424,33541,4
956,8297,3
521,28459,5
1680,998,4
1505,1913,2
691,28745,4
499,10934,4
1681,6547,3
1995,13399,4
808,7477,5
2243,32990,3
1135,1103,3
2395,5067,5
1705,34454,3
1158,6,5
506,6460,5
606,30999,4
2343,31578,4
2528,16445,4
1698,16659,2
2109,30992,3
850,96,4
1765,12098,4
1423,4626,4
2019,30748,2
365,42,4
2102,22613,3
748,2730,4
19,5808,4
2503,536,3
321,25614,4
991,27977,5
1964,1740,4
1087,2637,4
1677,28577,4
613,31540,3
1236,16083,5
1334,2270,5
954,2470,4
2319,23537,5
548,10435,4
1513,8445,4
656,14401,3
1206,32072,3
262,20900,4
1669,32788,3
2136,14935,4
950,31522,5
2650,5632,4
2417,31745,2
2067,23415,5
1874,21194,5
1754,19510,2
651,5502,5
2041,17324,4
1905,25990,3
1245,32456,3
1632,2293,5
2617,31933,1
2370,20375,4
1421,31597,5
1333,23975,3
2639,11389,4
2715,32831,2
2136,27711,4
522,4115,4
1099,4405,3
1107,19780,4
1517,6114,3
1355,7174,5
889,26816,4
1575,8853,3
1488,28899,3
768,5861,3
822,27169,1
71,7919,4
1334,7872,3
2436,25620,3
2164,31103,5
754,23790,3
699,6145,4
776,32731,2
186,105,5
2674,19925,4
2188,718,4
2205,4779,4
2044,5232,3
2515,9203,5
2648,28637,3
2105,34492,3
1950,20481,4
506,33919,3
1877,30585,4
2207,34580,3
65,19783,3
748,32926,5
1877,14771,4
1292,10162,4
2451,11028,3
793,33566,2
1464,11139,4
893,6547,3
1696,11412,4
790,20583,4
172,33997,4
2215,24291,3
954,4086,4
430,8346,2
716,28098,4
2109,31751,3
797,13610,5
1707,30908,5
1031,33644,4
1020,6960,5
2529,32314,5
440,5856,4
600,33569,4
1999,31364,5
2160,27748,4
2215,19412,4
1713,8281,3
1673,576,5
1268,14447,4
1883,27473,3
1574,7697,5
2104,33526,3
1534,10103,3
1508,16479,3
2292,113,5
1638,22044,4
2159,23784,2
1945,11868,4
1255,88,4
923,9286,5
2570,31132,4
1993,25110,4
507,6503,3
2048,105,4
1505,20945,4
2128,20265,4
1995,19137,5
803,22071,3
923,8487,5
897,23463,1
668,15353,5
2072,2178,3
1898,24724,3
2074,23375,1
954,8,5
1106,30062,4
1352,8698,4
148,3313,4
1920,8366,1
1985,33064,4
440,32847,4
1329,4990,4
638,27765,4
165,34092,3
897,27837,1
1501,6436,5
2128,33064,4
570,5912,3
347,31364,5
2151,31891,3
2085,3346,5
2602,5269,4
2087,33302,2
462,6023,5
1868,32655,2
2163,13028,4
277,33285,4
1607,28743,4
769,33668,4
773,32969,3
1754,17327,3
384,180,4
1142,128,3
1836,28156,5
2374,27765,4
2455,157,4
206,33624,5
1806,16281,4
1268,31847,5
741,33913,3
1976,25679,3
591,844,5
1983,30326,4
671,24488,4
1048,2642,3
1529,27985,4
2259,27141,5
625,982,4
1486,31011,3
1645,20875,5
2622,33781,4
354,8831,5
2099,24678,4
1212,7477,5
2126,27485,4
134,30379,5
1295,17119,4
1174,13399,3
1823,7778,3
1782,5067,3
754,8569,3
1641,7481,3
492,3424,5
495,32975,4
2021,34066,3
2257,7310,4
2115,13399,5
57,3162,4
2622,200,5
286,10208,3
1206,14921,3
1647,16532,4
1061,27986,1
768,13796,4
2634,20241,2
1823,32831,2
2159,7199,3
2233,8643,4
855,33064,4
1962,33783,3
2069,29274,5
979,8245,4
1261,31375,4
1783,27168,2
2218,13528,5
908,3739,4
86,34513,4
2277,28619,1
1314,282,4
1758,18784,3
2169,853,3
1295,2874,2
1688,2119,4
2228,11588,4
2156,8350,4
2019,15619,3
1740,16004,4
1326,19269,4
82,9409,3
1065,8323,4
491,32280,3
1945,17062,3
1090,156,4
1823,32693,3
2500,32135,3
1615,23301,3
979,33592,4
2629,20277,5
2156,12690,4
1911,8496,4
758,33235,2
803,33426,2
1144,3239,5
437,20200,3
1371,32784,4
621,31881,2
1579,12399,4
561,32875,4
754,7102,2
1091,2774,3
800,32063,5
1603,12789,4
1659,31695,4
2328,11553,4
2431,4649,4
2095,32861,4
2509,32680,3
1867,29409,3
1342,32987,1
922,30816,1
1890,16524,4
1383,18736,3
2689,28939,3
354,28098,3
2010,31145,5
1698,220,2
1449,25824,3
2325,1575,3
2480,9994,5
2324,18775,4
374,30792,4
1396,21754,4
2141,15621,5
2490,28260,5
657,14533,4
1658,28701,2
2330,33919,5
245,1939,5
1971,28738,5
728,1734,4
2302,21321,3
1675,33378,4
2302,11803,4
2639,20051,4
2657,8473,5
2557,33140,3
2675,8894,5
660,20583,4
1087,20377,4
1603,9121,4
1144,26562,5
1465,33455,3
665,6393,3
1630,32166,3
2349,33833,4
915,2145,5
521,31868,4
2073,32482,4
454,25595,5
1373,411,4
1645,23164,5
2607,18069,4
2570,25766,2
2491,32740,5
1748,2211,4
1288,33668,4
1878,25163,4
1402,28525,5
877,16815,4
1040,34686,5
1138,3163,4
1831,22148,2
2183,6704,4
2295,33157,4
181,6775,3
1743,534,3
148,20691,5
1295,124,5
2490,27355,4
1637,10460,3
1692,1424,3
34,28503,3
1045,17814,2
1932,7507,3
1822,5079,5
2120,6033,3
2435,1953,5
1346,31794,3
2320,156,5
1295,23005,3
2509,15322,4
944,5230,5
2498,30103,3
1696,4891,4
1163,34568,5
1009,17062,4
181,9153,5
2103,32990,3
1090,33851,2
575,28745,3
695,371,5
1052,4231,3
528,24938,3
1105,17081,4
753,31794,5
954,12099,4
1967,6218,4
1381,2734,2
2708,4379,4
847,31031,4
551,7505,5
1754,7582,2
844,7904,4
2490,4079,3
1121,33140,3
1765,20940,3
2498,10221,4
1995,12900,5
2706,28734,5
1151,44,5
1976,28098,3
2406,28296,5
2158,28668,3
2543,5162,3
1561,16967,4
741,33425,3
441,10069,5
847,34713,4
1121,24566,4
277,6960,5
2112,138,5
1524,7595,3
2158,1707,5
871,21896,2
2026,8654,4
792,1787,4
1351,2381,4
2155,270,4
1523,33476,2
1479,17062,3
1102,28098,3
1090,27106,3
149,7,5
862,15426,5
1815,28924,4
2082,31594,5
1698,7654,5
944,117,5
1415,7485,3
1134,3290,4
2456,5501,5
1288,31522,5
1038,25489,4
2232,32969,4
469,17373,3
1334,5731,5
1743,38,4
1033,167,5
1005,13715,4
2418,24346,4
1698,21254,1
2102,31835,3
1101,3188,4
2397,16551,2
2476,17454,4
597,10168,4
2205,12468,5
1102,33577,4
1065,25917,3
1515,33522,3
1174,22645,3
1330,34425,1
2375,32569,3
1650,14155,1
2292,31326,3
426,33987,3
107,10779,4
1904,3476,4
1572,32990,4
1709,1100,4
1086,32753,3
2005,31694,2
2548,9222,3
812,33644,4
849,32784,4
1052,27613,5
755,12472,3
2335,32693,2
865,203,5
1724,20051,5
782,34056,4
1772,308,4
2708,29680,4
2192,31304,4
1966,10371,4
2401,974,3
2446,3892,5
1339,15955,3
516,26328,4
511,32052,4
2349,16215,4
801,7786,4
2706,44,4
1682,30939,3
1163,2751,5
269,33183,3
1724,27808,4
2015,32726,4
1053,9646,5
457,9516,3
1003,32926,4
460,17476,4
1913,17768,3
2497,9271,3
2402,9127,5
2427,5290,4
155,2408,3
1766,1481,3
518,32938,3
1190,2120,4
917,32847,3
65,11728,4
1142,2623,4
2218,32090,4
1093,32129,2
453,29748,5
2205,22645,3
1737,20601,3
2444,30528,3
1659,29944,4
2288,11238,5
2656,19119,3
1786,32725,3
1564,17188,4
1752,695,3
2602,33267,3
1464,20929,3
2345,22207,4
2447,12097,5
909,15579,3
568,24633,5
734,32785,2
2072,6316,3
395,31543,5
462,31122,1
1597,33987,4
2498,1727,3
1766,16083,5
2095,29740,3
140,32785,4
601,9489,5
858,7572,4
1874,15083,5
2003,23359,3
501,33445,2
1253,4324,5
1967,24665,3
2063,5257,4
431,32755,4
1133,8693,5
513,32362,4
1700,10789,4
1056,11700,5
2259,28625,4
1533,23947,5
2316,27098,4
1803,3948,5
1972,18102,4
1961,9474,4
1199,33105,3
1527,414,5
1966,27274,2
1648,34601,4
1892,105,5
2302,20705,5
1936,34660,4
2254,30939,2
1822,11091,4
1909,8477,3
1831,15304,4
960,30908,5
2004,2211,3
2602,34580,3
1062,910,4
1026,156,5
2262,8890,2
886,717,3
1635,11377,3
1087,94,3
1517,573,3
1088,14283,4
470,8943,1
2157,33252,3
1460,5492,4
2436,31632,5
520,32785,3
1037,33267,4
1626,29460,2
2508,34601,4
1908,33290,2
1315,3161,3
1945,4537,4
1646,17572,4
2331,33049,3
1688,3086,4
811,32401,2
1844,5732,3
1265,6434,3
19,33644,4
2155,31936,4
2608,2415,3
2462,31312,3
2570,8613,2
1943,5719,3
1009,34546,3
2212,347,4
491,8945,3
223,34370,5
2650,2199,4
911,1867,3
2377,8014,4
1354,13616,3
1666,32784,4
1967,16576,2
1851,11998,4
1995,34184,4
1009,31947,3
777,7898,1
858,32080,3
1050,31805,5
1844,33605,3
1284,28153,4
1739,3695,4
953,32265,3
668,7336,3
229,32969,2
1557,21569,2
1944,2716,5
1943,25563,5
1843,16010,4
2070,16545,2
1976,31441,2
1932,29662,4
2323,3398,2
1075,7854,5
1688,12209,3
1681,25218,3
2499,3476,5
1261,12280,4
809,22316,3
707,9676,5
1411,30305,3
745,2456,4
1976,8470,4
2128,26518,4
1841,23571,3
594,8263,4
1804,33567,3
2613,32471,4
1399,23769,2
2251,32307,4
1298,1106,4
1587,33252,3
2307,33605,5
2499,31903,5
1647,32753,4
1541,28755,4
1615,11750,4
2555,18079,1
1142,12237,3
2309,33268,1
859,25243,5
815,142,1
2304,27676,3
1065,33160,2
1981,25722,3
274,33390,4
461,16799,5
1335,25554,4
2554,28670,5
1908,31110,4
2043,11510,2
2675,26909,3
630,31747,2
1024,2567,5
2485,533,4
1688,7807,3
1590,129,2
947,32693,4
354,9015,4
148,7410,3
2310,17138,1
2102,33153,4
1034,32997,3
1615,230,4
819,34868,2
484,1690,3
2050,20048,3
429,23006,2
1549,18445,2
2511,25489,4
2173,959,4
1276,51,5
153,558,5
1615,10827,4
1647,18506,3
1933,2562,4
473,17591,3
436,28743,4
1112,15641,3
1806,29585,4
1612,32003,3
1261,4350,4
1600,32714,4
338,8278,3
733,7423,4
1854,12082,5
2087,3639,4
1026,8358,5
1960,33567,3
569,32300,4
2649,31898,3
1464,6686,3
424,17970,5
2020,195,5
594,3452,3
2410,13031,2
2671,2624,2
1578,31927,4
1206,7572,4
453,32836,5
34,2448,3
71,9402,3
631,428,5
2400,5082,3
821,33728,4
852,32784,4
2434,16960,1
2250,14254,4
768,34871,4
544,19980,4
2156,7423,3
827,14403,5
2004,1467,4
1138,787,4
785,6543,5
2250,30916,3
1626,31479,5
2434,33067,2
834,15946,4
1928,33704,4
2256,24076,3
1479,20019,4
1806,24191,5
205,562,5
1054,20188,3
2387,29734,2
1678,31695,3
2230,6902,4
1935,93,5
2034,20934,4
286,10579,4
2635,7063,5
2094,24368,3
277,22496,5
1229,34142,4
2497,21092,3
2659,31457,3
476,24336,5
1935,9377,4
1295,15443,3
1704,33128,2
1138,3953,4
1323,31107,5
2188,20029,4
339,3651,5
748,22381,4
171,33397,3
754,17832,2
173,24576,4
778,25679,4
1294,1968,3
1843,31969,4
1751,9335,5
1513,26678,4
548,126,5
886,17388,2
1123,33360,1
2395,31902,5
2215,10696,5
708,15621,4
775,29978,4
2151,16849,3
1027,287,4
507,12402,3
912,25552,2
1388,23375,2
1183,31089,5
1850,2453,5
1401,17374,4
2034,643,4
1612,27125,4
1895,30841,3
2157,4224,5
2180,11677,4
2510,8763,4
683,32991,3
478,5174,4
1373,32362,4
1636,27945,5
1033,31537,4
2673,29652,3
2183,19467,3
568,28755,3
686,395,3
2254,27294,5
1548,9088,4
2674,14166,4
2393,21372,5
1212,32726,4
1015,5571,4
1407,20240,4
1027,852,3
1972,31595,4
1713,29034,3
2500,11590,3
2293,31364,4
1204,30070,4
2695,28231,4
1441,132,4
803,33597,4
2264,22567,5
2292,12776,5
439,2238,3
1174,13446,5
950,32737,3
1885,32025,3
1680,32425,3
281,2879,4
2128,34326,3
1891,28098,2
1858,34261,4
698,25377,4
2108,11666,3
1091,32410,2
2264,5468,4
1078,13505,3
2485,5852,4
1181,31936,4
1190,28513,3
2299,21910,5
585,33153,3
2159,597,4
1800,7063,4
1991,34332,3
2288,16627,5
1963,15141,3
1396,4847,5
2150,31616,3
811,14457,4
132,22066,3
1926,32039,3
2449,5829,4
2523,25653,4
2128,8090,3
1489,12638,5
2499,33017,4
1817,20976,4
1937,20240,5
1954,31769,4
1024,6253,4
927,744,4
2143,6457,3
675,28874,4
365,30953,4
618,11855,4
1858,35,5
760,20996,2
2560,26368,4
764,706,5
1278,119,4
1383,33648,4
1005,140,2
893,2370,5
671,6394,4
1854,9306,4
924,13043,3
656,7485,3
469,30365,3
1861,6909,4
1853,7154,5
1176,31933,2
437,29935,4
1993,29734,5
2070,3,4
1800,32096,2
1822,1953,2
737,33285,4
1821,3873,5
735,4434,3
1731,31693,4
1806,30651,5
1782,5343,5
1428,24479,5
2471,25166,2
2074,2539,3
2104,32072,3
1340,31326,5
1387,3148,5
436,10438,4
1808,22,5
1372,3681,4
782,34139,4
491,6513,3
2200,28156,4
754,22355,3
754,25381,3
1744,33831,3
